index	date_processed	species	xray_kV	xray_uA	xray_exposure_seconds	distance_source_sensor	distance_XXX_platform	frame_id	xray_file_base_name	photo_file_name	specimen_position	tissue_id	individual_id	collection	lot_id	id_lot_description	xray_technician_names	data_entry_name	notes_lab	notes
17	12/11/2024	Spratelloides delicatulus	40	180	10			5	sde_xray_005	20241211_131857.jpg	1	Sde-C-0142-E_mus	Sde-CMat_138	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
18	12/11/2024	Spratelloides delicatulus	40	180	10			5	sde_xray_005	20241211_131857.jpg	2	Sde-AMat_086_mus	Sde-AMat_086	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
19	12/11/2024	Spratelloides delicatulus	40	180	10			5	sde_xray_005	20241211_131857.jpg	3	Sde-C-0130-E_mus	Sde-CMat_126	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
20	12/11/2024	Spratelloides delicatulus	40	180	10			5	sde_xray_005	20241211_131857.jpg	4	Sde-AMat_084_mus	Sde-AMat_084	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
21	12/11/2024	Spratelloides delicatulus	40	180	10			6	sde_xray_006	20241211_133009.jpg	1	Sde-C-0141-E_mus	Sde-CMat_137	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
22	12/11/2024	Spratelloides delicatulus	40	180	10			6	sde_xray_006	20241211_133009.jpg	2	Sde-AMat_082_mus	Sde-AMat_082	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
23	12/11/2024	Spratelloides delicatulus	40	180	10			6	sde_xray_006	20241211_133009.jpg	3	Sde-C-0102-E_mus	Sde-CMat_098	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
24	12/11/2024	Spratelloides delicatulus	40	180	10			6	sde_xray_006	20241211_133009.jpg	4	Sde-AMat_096_mus	Sde-AMat_096	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
25	12/11/2024	Spratelloides delicatulus	40	180	10			7	sde_xray_007	20241211_133808.jpg	1	Sde-C-0131-E_mus	Sde-CMat_127	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
26	12/11/2024	Spratelloides delicatulus	40	180	10			7	sde_xray_007	20241211_133808.jpg	2	Sde-AMat_050_mus	Sde-AMat_050	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
27	12/11/2024	Spratelloides delicatulus	40	180	10			7	sde_xray_007	20241211_133808.jpg	3	Sde-C-0107-E_mus	Sde-CMat_103	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
28	12/11/2024	Spratelloides delicatulus	40	180	10			7	sde_xray_007	20241211_133808.jpg	4	Sde-AMat_085_mus	Sde-AMat_085	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
29	12/11/2024	Spratelloides delicatulus	40	180	10			8	sde_xray_008	20241211_134542.jpg	1	Sde-C-0129-E_mus	Sde-CMat_125	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
30	12/11/2024	Spratelloides delicatulus	40	180	10			8	sde_xray_008	20241211_134542.jpg	2	Sde-AMat_074_mus	Sde-AMat_074	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
31	12/11/2024	Spratelloides delicatulus	40	180	10			8	sde_xray_008	20241211_134542.jpg	3	Sde-C-0148-E_mus	Sde-CMat_144	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
32	12/11/2024	Spratelloides delicatulus	40	180	10			8	sde_xray_008	20241211_134542.jpg	4	Sde-AMat_089_mus	Sde-AMat_089	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
33	12/11/2024	Spratelloides delicatulus	40	180	10			9	sde_xray_009	20241211_135358.jpg	1	Sde-C-0128-E_mus	Sde-CMat_124	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
34	12/11/2024	Spratelloides delicatulus	40	180	10			9	sde_xray_009	20241211_135358.jpg	2	Sde-AMat_063_mus	Sde-AMat_063	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
35	12/11/2024	Spratelloides delicatulus	40	180	10			9	sde_xray_009	20241211_135358.jpg	3	Sde-C-0138-E_mus	Sde-CMat_134	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
36	12/11/2024	Spratelloides delicatulus	40	180	10			9	sde_xray_009	20241211_135358.jpg	4	Sde-AMat_075_mus	Sde-AMat_075	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
37	12/11/2024	Spratelloides delicatulus	40	180	10			10	sde_xray_010	20241211_135928.jpg	1	Sde-C-0139-E_mus	Sde-CMat_135	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
38	12/11/2024	Spratelloides delicatulus	40	180	10			10	sde_xray_010	20241211_135928.jpg	2	Sde-AMat_064_mus	Sde-AMat_064	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
39	12/11/2024	Spratelloides delicatulus	40	180	10			10	sde_xray_010	20241211_135928.jpg	3	Sde-C-0149-E_mus	Sde-CMat_145	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
40	12/11/2024	Spratelloides delicatulus	40	180	10			10	sde_xray_010	20241211_135928.jpg	4	Sde-AMat_065_mus	Sde-AMat_065	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
41	12/11/2024	Spratelloides delicatulus	40	180	10			11	sde_xray_011	20241211_140915.jpg	1	Sde-C-0125-E_mus	Sde-CMat_121	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
42	12/11/2024	Spratelloides delicatulus	40	180	10			11	sde_xray_011	20241211_140915.jpg	2	Sde-AMat_067_mus	Sde-AMat_067	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
43	12/11/2024	Spratelloides delicatulus	40	180	10			11	sde_xray_011	20241211_140915.jpg	3	Sde-C-0120-E_mus	Sde-CMat_116	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
44	12/11/2024	Spratelloides delicatulus	40	180	10			11	sde_xray_011	20241211_140915.jpg	4	Sde-AMat_080_mus	Sde-AMat_080	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
45	12/11/2024	Spratelloides delicatulus	40	180	10			12	sde_xray_012	20241211_141935.jpg	1	Sde-C-0113-E_mus	Sde-CMat_109	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
46	12/11/2024	Spratelloides delicatulus	40	180	10			12	sde_xray_012	20241211_141935.jpg	2	Sde-AMat_068_mus	Sde-AMat_068	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
47	12/11/2024	Spratelloides delicatulus	40	180	10			12	sde_xray_012	20241211_141935.jpg	3	Sde-C-0135-E_mus	Sde-CMat_131	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
48	12/11/2024	Spratelloides delicatulus	40	180	10			12	sde_xray_012	20241211_141935.jpg	4	Sde-AMat_051_mus	Sde-AMat_051	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
49	12/11/2024	Spratelloides delicatulus	40	180	10			13	sde_xray_013	20241211_142635.jpg	1	Sde-C-0143-E_mus	Sde-CMat_139	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
50	12/11/2024	Spratelloides delicatulus	40	180	10			13	sde_xray_013	20241211_142635.jpg	2	Sde-AMat_052_mus	Sde-AMat_052	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
51	12/11/2024	Spratelloides delicatulus	40	180	10			13	sde_xray_013	20241211_142635.jpg	3	Sde-C-0121-E_mus	Sde-CMat_117	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
52	12/11/2024	Spratelloides delicatulus	40	180	10			13	sde_xray_013	20241211_142635.jpg	4	Sde-AMat_076_mus	Sde-AMat_076	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
53	12/11/2024	Spratelloides delicatulus	40	180	10			14	sde_xray_014	20241211_143322.jpg	1	Sde-C-0117-E_mus	Sde-CMat_113	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	"0117 is hard to read id from bluesprat coll; overwrote 014 raw xray, still have 014 tiff"	
54	12/11/2024	Spratelloides delicatulus	40	180	10			14	sde_xray_014	20241211_143322.jpg	2	Sde-AMat_079_mus	Sde-AMat_079	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	"overwrote 014 raw xray, still have 014 tiff"	
55	12/11/2024	Spratelloides delicatulus	40	180	10			14	sde_xray_014	20241211_143322.jpg	3	Sde-C-0104-E_mus	Sde-CMat_100	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	"overwrote 014 raw xray, still have 014 tiff"	
56	12/11/2024	Spratelloides delicatulus	40	180	10			14	sde_xray_014	20241211_143322.jpg	4	Sde-AMat_069_mus	Sde-AMat_069	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	"overwrote 014 raw xray, still have 014 tiff"	
57	12/11/2024	Spratelloides delicatulus	40	180	10			15	sde_xray_015	20241211_144030.jpg	1	Sde-C-0101-E_mus	Sde-CMat_097	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
58	12/11/2024	Spratelloides delicatulus	40	180	10			15	sde_xray_015	20241211_144030.jpg	2	Sde-AMat_054_mus	Sde-AMat_054	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
59	12/11/2024	Spratelloides delicatulus	40	180	10			15	sde_xray_015	20241211_144030.jpg	3	Sde-C-0140-E_mus	Sde-CMat_136	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
60	12/11/2024	Spratelloides delicatulus	40	180	10			15	sde_xray_015	20241211_144030.jpg	4	Sde-AMat_053_mus	Sde-AMat_053	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
61	12/11/2024	Spratelloides delicatulus	40	180	10			16	sde_xray_016	20241211_145136.jpg	1	Sde-C-0147-E_mus	Sde-CMat_143	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
62	12/11/2024	Spratelloides delicatulus	40	180	10			16	sde_xray_016	20241211_145136.jpg	2	Sde-AMat_070_mus	Sde-AMat_070	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
63	12/11/2024	Spratelloides delicatulus	40	180	10			16	sde_xray_016	20241211_145136.jpg	3	Sde-C-0144-E_mus	Sde-CMat_140	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
64	12/11/2024	Spratelloides delicatulus	40	180	10			16	sde_xray_016	20241211_145136.jpg	4	Sde-AMat_078_mus	Sde-AMat_078	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
65	12/11/2024	Spratelloides delicatulus	40	180	10			17	sde_xray_017	20241211_150003.jpg	1	Sde-C-0114-E_mus	Sde-CMat_110	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
66	12/11/2024	Spratelloides delicatulus	40	180	10			17	sde_xray_017	20241211_150003.jpg	2	Sde-AMat_049_mus	Sde-AMat_049	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
67	12/11/2024	Spratelloides delicatulus	40	180	10			17	sde_xray_017	20241211_150003.jpg	3	Sde-C-0150-E_mus	Sde-CMat_146	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
68	12/11/2024	Spratelloides delicatulus	40	180	10			17	sde_xray_017	20241211_150003.jpg	4	Sde-AMat_066_mus	Sde-AMat_066	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
69	12/11/2024	Spratelloides delicatulus	40	180	10			18	sde_xray_018	20241211_150553.jpg	1	Sde-C-0112-E_mus	Sde-CMat_108	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
70	12/11/2024	Spratelloides delicatulus	40	180	10			18	sde_xray_018	20241211_150553.jpg	2	Sde-AMat_062_mus	Sde-AMat_062	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
71	12/11/2024	Spratelloides delicatulus	40	180	10			18	sde_xray_018	20241211_150553.jpg	3	Sde-C-0137-E_mus	Sde-CMat_133	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
72	12/11/2024	Spratelloides delicatulus	40	180	10			18	sde_xray_018	20241211_150553.jpg	4	Sde-AMat_073_mus	Sde-AMat_073	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
73	12/11/2024	Spratelloides delicatulus	40	180	10			19	sde_xray_019	20241211_151123.jpg	1	Sde-C-0123-E_mus	Sde-CMat_119	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
74	12/11/2024	Spratelloides delicatulus	40	180	10			19	sde_xray_019	20241211_151123.jpg	2	Sde-AMat_090_mus	Sde-AMat_090	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
75	12/11/2024	Spratelloides delicatulus	40	180	10			19	sde_xray_019	20241211_151123.jpg	3	Sde-C-0110-E_mus	Sde-CMat_106	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
76	12/11/2024	Spratelloides delicatulus	40	180	10			19	sde_xray_019	20241211_151123.jpg	4	Sde-AMat_061_mus	Sde-AMat_061	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
77	12/11/2024	Spratelloides delicatulus	40	180	10			20	sde_xray_020	20241211_151552.jpg	1	Sde-C-0108-E_mus	Sde-CMat_104	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	0108 is the hard to read id from bluesprat coll	
78	12/11/2024	Spratelloides delicatulus	40	180	10			20	sde_xray_020	20241211_151552.jpg	2	Sde-AMat_077_mus	Sde-AMat_077	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
79	12/11/2024	Spratelloides delicatulus	40	180	10			20	sde_xray_020	20241211_151552.jpg	3	Sde-C-0115-E_mus	Sde-CMat_111	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
80	12/11/2024	Spratelloides delicatulus	40	180	10			20	sde_xray_020	20241211_151552.jpg	4	Sde-AMat_081_mus	Sde-AMat_081	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
81	12/11/2024	Spratelloides delicatulus	40	180	10			21	sde_xray_021	20241211_152054.jpg	1	Sde-C-0103-E_mus	Sde-CMat_099	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
82	12/11/2024	Spratelloides delicatulus	40	180	10			21	sde_xray_021	20241211_152054.jpg	2	Sde-AMat_071_mus	Sde-AMat_071	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
83	12/11/2024	Spratelloides delicatulus	40	180	10			21	sde_xray_021	20241211_152054.jpg	3	Sde-C-0116-E_mus	Sde-CMat_112	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
84	12/11/2024	Spratelloides delicatulus	40	180	10			21	sde_xray_021	20241211_152054.jpg	4	Sde-AMat_060_mus	Sde-AMat_060	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
85	12/11/2024	Spratelloides delicatulus	40	180	10			22	sde_xray_022	20241211_152521.jpg	1	Sde-C-0106-E_mus	Sde-CMat_102	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	"difficult to read id label, could be 0108"	
86	12/11/2024	Spratelloides delicatulus	40	180	10			22	sde_xray_022	20241211_152521.jpg	2	Sde-AMat_056_mus	Sde-AMat_056	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
87	12/11/2024	Spratelloides delicatulus	40	180	10			22	sde_xray_022	20241211_152521.jpg	3	Sde-C-0119-E_mus	Sde-CMat_115	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
88	12/11/2024	Spratelloides delicatulus	40	180	10			22	sde_xray_022	20241211_152521.jpg	4	Sde-AMat_055_mus	Sde-AMat_055	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
89	12/11/2024	Spratelloides delicatulus	40	180	10			23	sde_xray_023	20241211_153011.jpg	1	Sde-C-0118-E_mus	Sde-CMat_114	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
90	12/11/2024	Spratelloides delicatulus	40	180	10			23	sde_xray_023	20241211_153011.jpg	2	Sde-AMat_058_mus	Sde-AMat_058	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
91	12/11/2024	Spratelloides delicatulus	40	180	10			23	sde_xray_023	20241211_153011.jpg	3	Sde-C-0145-E_mus	Sde-CMat_141	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
92	12/11/2024	Spratelloides delicatulus	40	180	10			23	sde_xray_023	20241211_153011.jpg	4	Sde-AMat_057_mus	Sde-AMat_057	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
93	12/11/2024	Spratelloides delicatulus	40	180	10			24	sde_xray_024	20241211_153446.jpg	1	Sde-C-0134-E_mus	Sde-CMat_130	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	last frame for lot 138966 jar	
94	12/11/2024	Spratelloides delicatulus	40	180	10			24	sde_xray_024	20241211_153446.jpg	2	Sde-AMat_059_mus	Sde-AMat_059	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	last frame for lot 138966 jar	
95	12/11/2024	Spratelloides delicatulus	40	180	10			24	sde_xray_024	20241211_153446.jpg	3	Sde-C-0133-E_mus	Sde-CMat_129	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	last frame for lot 138966 jar	
96	12/11/2024	Spratelloides delicatulus	40	180	10			24	sde_xray_024	20241211_153446.jpg	4	Sde-AMat_072_mus	Sde-AMat_072	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	last frame for lot 138966 jar	
97	12/11/2024	Spratelloides delicatulus	40	180	10			25	sde_xray_025	20241211_154232.jpg	1	Sde-C-0124-E_mus	Sde-CMat_120	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
98	12/11/2024	Spratelloides delicatulus	40	180	10			25	sde_xray_025	20241211_154232.jpg	2	Sde-AMat_004_mus	Sde-AMat_004	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
99	12/11/2024	Spratelloides delicatulus	40	180	10			25	sde_xray_025	20241211_154232.jpg	3	Sde-C-0146-E_mus	Sde-CMat_142	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
100	12/11/2024	Spratelloides delicatulus	40	180	10			25	sde_xray_025	20241211_154232.jpg	4	Sde-AMat_036_mus	Sde-AMat_036	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
101	12/11/2024	Spratelloides delicatulus	40	180	10			26	sde_xray_026	20241211_155102.jpg	1	Sde-C-0204-E_mus	Sde-CMat_200	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	Position 1; 020?-E; figure out this field_id number by process of elimination.  All samples from Matnog 2024 need new tags	
102	12/11/2024	Spratelloides delicatulus	40	180	10			26	sde_xray_026	20241211_155102.jpg	2	Sde-AMat_018_mus	Sde-AMat_018	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
103	12/11/2024	Spratelloides delicatulus	40	180	10			26	sde_xray_026	20241211_155102.jpg	3	Sde-C-0175-E_mus	Sde-CMat_171	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
104	12/11/2024	Spratelloides delicatulus	40	180	10			26	sde_xray_026	20241211_155102.jpg	4	Sde-AMat_040_mus	Sde-AMat_040	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
105	12/11/2024	Spratelloides delicatulus	40	180	10			27	sde_xray_027	20241211_155704.jpg	1	Sde-C-0171-E_mus	Sde-CMat_167	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
